segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Unnamed: 43,Etiqueta,Vista
2.27,0.4666747450828552,0.4500531256198883,-0.0382850766181945,0.5038888454437256,0.4298815727233886,-0.2078120559453964,0.5023993849754333,0.4271703362464905,0.1121662706136703,0.5411756038665771,0.5359731316566467,-0.2480657696723938,0.5416224598884583,0.518316388130188,0.1444602161645889,0.5856346487998962,0.5559757947921753,-0.1003569215536117,0.5814383029937744,0.5468211770057678,0.1006063818931579,0.5743632316589355,0.7244127988815308,-0.0621517486870288,0.573806643486023,0.7096673250198364,0.1483784317970276,0.4551112323999405,0.4383475303649902,-0.0656324175652116,0.556722566485405,0.6578830480575562,-0.23465471342206,0.5590936690568924,0.6098782122135162,0.0675046471878886,0.5493245124816895,0.8839447299639384,-0.0131023910362273,0.5490054488182068,0.8700754443804423,0.2291843841473261,,inclinandose,lateral
2.3,0.4667228758335113,0.4386470019817352,-0.0313567705452442,0.5054422616958618,0.4242790937423706,-0.204026311635971,0.5044003129005432,0.4207870662212372,0.1158610135316848,0.5410259962081909,0.533183753490448,-0.2435309737920761,0.5416215658187866,0.5167844295501709,0.1468353271484375,0.5851580500602722,0.5552987456321716,-0.1002773195505142,0.5810679793357849,0.5462997555732727,0.100523866713047,0.5737940073013306,0.7235512137413025,-0.0582887344062328,0.5736790895462036,0.7093368768692017,0.1488488167524337,0.4557437688112259,0.4262459069490433,-0.0584321392700076,0.5554414838552475,0.6551447361707687,-0.2284771017730236,0.5589860081672668,0.6116000711917877,0.0686002820730209,0.5492084423700968,0.8840323289235433,-0.0097591568094988,0.549107829729716,0.8698042035102844,0.2309030642112096,,inclinandose,lateral
2.33,0.4674599468708038,0.4282568693161011,-0.0275923982262611,0.5080999135971069,0.4156537652015686,-0.2012599855661392,0.505897045135498,0.4169098436832428,0.1210186779499054,0.5410254001617432,0.5259157419204712,-0.2409323006868362,0.541627049446106,0.5145801305770874,0.1533425152301788,0.5851479172706604,0.5543758273124695,-0.100241906940937,0.5803719162940979,0.5464827418327332,0.1004841178655624,0.5736192464828491,0.7225033640861511,-0.0592191368341445,0.5730931162834167,0.7092447876930237,0.1492422372102737,0.4574789494276047,0.4139534413814544,-0.0547643695026636,0.5543135702610016,0.6488533765077591,-0.2241442687809467,0.5587994605302811,0.6145673543214798,0.0707870060577988,0.5492518345514933,0.8842888077100118,-0.0151686293732685,0.5491706530253092,0.869875967502594,0.2264052877823511,,inclinandose,lateral
2.37,0.4680313467979431,0.4152456223964691,-0.0293878708034753,0.5101536512374878,0.4078526496887207,-0.2021656632423401,0.5090224146842957,0.4064370393753052,0.118437185883522,0.5410212278366089,0.5201172828674316,-0.2396154105663299,0.5416309237480164,0.5085169672966003,0.1509545147418975,0.5848658084869385,0.553948700428009,-0.0989755392074585,0.5798141956329346,0.5465226769447327,0.0991984456777572,0.5729407072067261,0.7206941843032837,-0.056849118322134,0.5717610120773315,0.7069808840751648,0.1529370248317718,0.4589435815811157,0.3994047790765762,-0.0563609665259718,0.5525743365287781,0.6431352943181992,-0.2167284116148948,0.5580430030822754,0.6086975783109665,0.0659813499078154,0.5492662986119589,0.88427734375,-0.0156412583989246,0.5489802161852518,0.8686884442965189,0.2335416475931803,,inclinandose,lateral
2.4,0.4699311554431915,0.4029332399368286,-0.0270488038659095,0.5120978951454163,0.3993167281150818,-0.2010364830493927,0.5118534564971924,0.3970954716205597,0.1186895743012428,0.541149914264679,0.5125063061714172,-0.2357467263936996,0.5431888699531555,0.4981065690517425,0.149912029504776,0.5838261246681213,0.5530548691749573,-0.0987221822142601,0.5798066258430481,0.5456706881523132,0.0989382788538932,0.572406530380249,0.7185436487197876,-0.0678278878331184,0.5717478394508362,0.7059566974639893,0.1603463441133499,0.4619297593832016,0.3862562745809555,-0.0539881527423858,0.5500620454549789,0.638351559638977,-0.2101331762969494,0.5574297159910202,0.6042239814996719,0.0656281076371669,0.548964778582255,0.883962074915568,-0.0459159339467684,0.5489494601885477,0.8686642249425253,0.2396572430928548,,inclinandose,lateral
2.43,0.4711102247238159,0.3905354142189026,-0.0304709523916244,0.5154326558113098,0.3876549303531647,-0.2014577686786651,0.5136341452598572,0.3932547569274902,0.1169774606823921,0.5411456823348999,0.5058068037033081,-0.2349229902029037,0.5430923700332642,0.4975441992282867,0.1419968158006668,0.5832473039627075,0.5523653626441956,-0.0982811227440834,0.5784794092178345,0.5460987091064453,0.0984759852290153,0.5718363523483276,0.7182757258415222,-0.0712719708681106,0.5717184543609619,0.7038586139678955,0.1616365015506744,0.4633064389228821,0.3725121349096298,-0.0571650209836661,0.5477731376886368,0.6323212236166,-0.2072365023195743,0.5510279536247253,0.6071033179759979,0.0571234598755836,0.5491693615913391,0.8840027848879496,-0.042280246814092,0.5506675442059835,0.8687871297200521,0.2445585230986277,,inclinandose,lateral
2.47,0.4733352363109588,0.3767189979553222,-0.046705238521099,0.5193052887916565,0.3792042434215545,-0.209672063589096,0.5157557725906372,0.389980286359787,0.1053599864244461,0.5412864089012146,0.4981825947761535,-0.2377427369356155,0.5424782633781433,0.495641678571701,0.1310241669416427,0.5828583836555481,0.5517497658729553,-0.0967432260513305,0.5749961733818054,0.5473319888114929,0.0968872308731079,0.5709818601608276,0.7180929780006409,-0.0650529041886329,0.5703723430633545,0.7038069367408752,0.1619235873222351,0.466374796628952,0.3568626970052719,-0.0729799369873944,0.5445903241634369,0.6245704889297485,-0.2102803625166416,0.5454754382371902,0.6082441359758377,0.04351577302441,0.5493970712025961,0.8843603928883871,-0.0150845332536846,0.5505956212679545,0.8677291870117188,0.2533259590466817,,inclinandose,lateral
2.5,0.4768625199794769,0.3622565865516662,-0.0557437762618064,0.5241442918777466,0.370768666267395,-0.2166589051485061,0.5171660780906677,0.3866702020168304,0.0980563163757324,0.542518138885498,0.4913248717784881,-0.2445940524339676,0.5423042178153992,0.4918805658817291,0.1244794651865959,0.5821887850761414,0.5518316030502319,-0.0953924804925918,0.5721081495285034,0.5503894686698914,0.0954981744289398,0.5693730115890503,0.7178299427032471,-0.0628860518336296,0.5682188868522644,0.7039777636528015,0.1621485501527786,0.4705893605947494,0.3423115640878677,-0.082169031444937,0.5417637676000595,0.6187022179365158,-0.2168348394334316,0.5425471514463425,0.6089543253183365,0.0366975734941661,0.5497816403706869,0.8844382762908936,-0.0040582856163382,0.550438642501831,0.8661438425381979,0.2560092757145564,,inclinandose,lateral
2.53,0.4801263213157654,0.35045325756073,-0.0644877776503562,0.5284222364425659,0.3644650280475616,-0.2239904701709747,0.5193337202072144,0.3832793831825256,0.0905895307660102,0.5446473360061646,0.4880262315273285,-0.2530634105205536,0.5423408150672913,0.4875413477420807,0.1176254972815513,0.5809500217437744,0.5519652962684631,-0.0941161066293716,0.5691322088241577,0.5528466105461121,0.0942103788256645,0.56758052110672,0.7174659967422485,-0.0583697222173213,0.5659260749816895,0.7040709853172302,0.161800816655159,0.4745707035064697,0.3288696408271789,-0.0912566876038909,0.5393049865961075,0.6143991351127625,-0.2263998501002788,0.5410948842763901,0.6041625291109085,0.0305733059067279,0.5499360958735148,0.8846195141474406,0.0010503468414147,0.5502964655558268,0.8660629590352377,0.2522179434696833,,inclinandose,lateral
2.57,0.4834971129894256,0.3364275395870209,-0.0783522278070449,0.5315824151039124,0.3585522770881653,-0.2382107824087143,0.5228508114814758,0.3739191889762878,0.0813108012080192,0.5463328957557678,0.4844101369380951,-0.2669143080711365,0.5427192449569702,0.4827714562416076,0.1111965924501419,0.5785039663314819,0.5525742173194885,-0.0941703543066978,0.567219078540802,0.55413818359375,0.0942616388201713,0.5660573244094849,0.7178978323936462,-0.0570031106472015,0.5650975108146667,0.7060528993606567,0.1682017594575882,0.4792935281991958,0.3145357310771942,-0.1060614269226789,0.5353158414363861,0.6087829768657684,-0.2444228008389473,0.5376271307468414,0.5992978811264038,0.0271981279365718,0.5498997767766317,0.8866929610570272,0.005398670832316,0.5511317451794943,0.865893542766571,0.2656938036282857,,inclinandose,lateral
2.6,0.4871187806129455,0.3202853202819824,-0.1018987298011779,0.534428060054779,0.3533468842506408,-0.2577117383480072,0.5266751050949097,0.365216851234436,0.065043419599533,0.5466169714927673,0.481088250875473,-0.2921713590621948,0.5437192320823669,0.4776861071586609,0.0999542847275734,0.5751261711120605,0.5530844926834106,-0.0941820070147514,0.5646678805351257,0.5545286536216736,0.0942553952336311,0.5641764402389526,0.7179348468780518,-0.0428862050175666,0.5629037618637085,0.7072747945785522,0.1743962466716766,0.4843489825725555,0.2986863672733307,-0.1297399565577507,0.531489685177803,0.6062949299812317,-0.2819712609052658,0.5356718450784683,0.5961953401565552,0.0181163421366363,0.5498901009559631,0.8875177701314291,0.0349980428194006,0.552073617776235,0.8648301164309183,0.2806655466556549,,inclinandose,lateral
2.63,0.491367906332016,0.3102417886257171,-0.107121892273426,0.5376179814338684,0.3516043424606323,-0.2617603242397308,0.531195878982544,0.3601626455783844,0.060518130660057,0.5473986864089966,0.4782208800315857,-0.2961907088756561,0.5456241965293884,0.4730184376239776,0.0954521298408508,0.5701557993888855,0.5541015267372131,-0.0941224619746208,0.5638043284416199,0.5544444918632507,0.0941766276955604,0.5623119473457336,0.7179490923881531,-0.0424559041857719,0.5627197623252869,0.7072535753250122,0.1778691112995147,0.4906228274106979,0.2877302199602127,-0.1349393874406814,0.5281092673540115,0.6011607497930527,-0.2887408509850502,0.5351426303386688,0.5897066593170166,0.0155641339952126,0.5488530198733012,0.8873611688613892,0.0227700260778268,0.5518808563550314,0.864070475101471,0.2813977499802907,,inclinandose,lateral
2.67,0.4963599443435669,0.2986593246459961,-0.1043649613857269,0.540576696395874,0.34849414229393,-0.2589210569858551,0.5352672934532166,0.3536219000816345,0.0633276477456092,0.5482245683670044,0.4757134616374969,-0.292917400598526,0.5464070439338684,0.468451052904129,0.1000780761241912,0.5658820271492004,0.5549628734588623,-0.0938417315483093,0.5617266893386841,0.5543758273124695,0.0938667207956314,0.5617985129356384,0.7177665829658508,-0.0239261370152235,0.5623427033424377,0.7072165608406067,0.1751417964696884,0.4970212906599044,0.2762678384780884,-0.1322667200118303,0.5260039120912552,0.5963337123394012,-0.2825320661067962,0.5337115973234177,0.5826904773712158,0.0202804366563214,0.5485496520996094,0.8873295783996582,0.0508208652026951,0.553165853023529,0.8634317517280579,0.2722852875789006,,vertical,lateral
2.7,0.5008858442306519,0.2898025810718536,-0.1079992651939392,0.5428231954574585,0.3477984666824341,-0.2600981593132019,0.5394175052642822,0.3508130311965942,0.0587576925754547,0.5486984848976135,0.4752529561519623,-0.2838277220726013,0.5484718680381775,0.4658790230751037,0.09512709826231,0.5631634593009949,0.5559767484664917,-0.0930581837892532,0.5591580271720886,0.5545886754989624,0.0930569767951965,0.5610320568084717,0.7177139520645142,-0.0283569190651178,0.5602977871894836,0.7068354487419128,0.1855723708868026,0.5025513082742691,0.2684484630823135,-0.1360313847661018,0.5243987143039703,0.5915174782276154,-0.2735168561339378,0.5341101288795471,0.5758233219385147,0.0194921163201797,0.548582911491394,0.8866789142290751,0.0340137646223107,0.552923341592153,0.8620496789614359,0.2923728326956431,,vertical,lateral
2.73,0.5061057209968567,0.2847586572170257,-0.1071374341845512,0.5454236268997192,0.3466304242610931,-0.2606496512889862,0.5425420999526978,0.3486464321613312,0.0606425404548645,0.5486406087875366,0.4746282994747162,-0.2817962765693664,0.5483697056770325,0.4634808301925659,0.0974547713994979,0.5606529712677002,0.5570809245109558,-0.0931707769632339,0.5560517311096191,0.5551446676254272,0.0931739881634712,0.5602346658706665,0.7154169678688049,-0.0321451127529144,0.55887371301651,0.7047750949859619,0.1996341943740844,0.5086061954498291,0.2638552725315094,-0.1354026596993208,0.5219200551509857,0.5877460539340973,-0.2694797739386558,0.5282870978116989,0.5708932727575302,0.019934566313168,0.5492268999417623,0.8858619530995687,0.0283665818472703,0.5527881185213724,0.8605136076609293,0.3150182962417602,,vertical,lateral
2.77,0.5109356641769409,0.2795282006263733,-0.0975688025355339,0.5475390553474426,0.3458303213119507,-0.2556273937225342,0.5447467565536499,0.3463716804981231,0.0655461102724075,0.5485917329788208,0.4724320471286773,-0.2715153992176056,0.5484795570373535,0.4615145027637481,0.1001942977309227,0.5583308339118958,0.5576839447021484,-0.0919496268033981,0.5545070767402649,0.5553112626075745,0.0919300019741058,0.5583037734031677,0.7124153971672058,-0.0357606671750545,0.5572471022605896,0.7008571624755859,0.1928659528493881,0.5139520764350891,0.2595873951911926,-0.12534009963274,0.5195780992507935,0.5802328586578369,-0.2403911761939525,0.5283638536930084,0.566868245601654,0.0215337588160764,0.55030757188797,0.8849727312723795,-0.0011464407046635,0.5539264678955078,0.8569396336873373,0.299521525700887,,vertical,lateral
2.8,0.5148638486862183,0.2769272923469543,-0.0990782752633094,0.550579845905304,0.3462542295455932,-0.2528026401996612,0.5465163588523865,0.3470233082771301,0.0612664744257926,0.5484633445739746,0.4706659018993377,-0.268916368484497,0.5482428669929504,0.4608012437820434,0.0959789156913757,0.5563123822212219,0.5587137937545776,-0.0919598564505577,0.5502189993858337,0.5561342835426331,0.0919389277696609,0.5585558414459229,0.7113379836082458,-0.0372801460325717,0.5561750531196594,0.6994106769561768,0.2238943725824356,0.5187564611434936,0.2569205284118652,-0.1270883463323116,0.5175931304693222,0.5735041499137878,-0.2326596826314926,0.5245933383703232,0.5602029860019684,0.0124443545937538,0.551710824171702,0.8846174478530884,-0.0111932692428429,0.5538960496584574,0.8494391441345215,0.365314890940984,,vertical,lateral
2.83,0.518535852432251,0.2769516110420227,-0.0939006879925727,0.5525194406509399,0.3465292155742645,-0.2419800013303756,0.5473765730857849,0.3479252159595489,0.0648366585373878,0.548197329044342,0.4690569043159485,-0.251534640789032,0.5479484796524048,0.4617384076118469,0.0989352464675903,0.5538991093635559,0.5606385469436646,-0.0915038287639617,0.5481545329093933,0.5573875308036804,0.091468907892704,0.557884931564331,0.7124393582344055,-0.0375205874443054,0.5554340481758118,0.6996673941612244,0.2184017598628997,0.5227125227451325,0.2564554899930954,-0.122189811617136,0.5159073024988174,0.5696694105863571,-0.2120216302573681,0.5210547149181366,0.5579169690608978,0.016456066223327,0.5519750912984213,0.8846323291460673,-0.0179919653261701,0.5540066560109457,0.8487262924512228,0.3551321725050608,,vertical,lateral
2.87,0.5221624374389648,0.2765076458454132,-0.0942747518420219,0.554548442363739,0.3473689258098602,-0.2423728257417678,0.5488609671592712,0.3486444354057312,0.0625123456120491,0.5474056005477905,0.4691147208213806,-0.2563713192939758,0.5457903742790222,0.4621702134609222,0.0984724089503288,0.5533581376075745,0.5621424317359924,-0.0907803550362587,0.5467822551727295,0.5583668351173401,0.0907354801893234,0.5573924779891968,0.7126834392547607,-0.0391173772513866,0.5540208220481873,0.6998730897903442,0.2207447588443756,0.5266717433929443,0.2561511024832725,-0.122199959680438,0.5138251036405563,0.568735659122467,-0.2233181819319725,0.5186341404914856,0.5578985214233398,0.0169660851825028,0.5520645181337992,0.8844771782557169,-0.0162267591804265,0.5538975596427917,0.8452759186426798,0.3603265186150868,,vertical,lateral
2.9,0.5247089266777039,0.2757768034934997,-0.094201810657978,0.5556965470314026,0.3483819663524627,-0.2400811463594436,0.550087034702301,0.3491820096969604,0.0640910416841507,0.5459417104721069,0.4698008000850677,-0.2517675161361694,0.5439847707748413,0.4621138870716095,0.0994657576084137,0.5532425045967102,0.5634630918502808,-0.0895049646496772,0.5457814335823059,0.5592650175094604,0.0894549936056137,0.5567232966423035,0.7134361863136292,-0.0443328768014907,0.5533179044723511,0.7043472528457642,0.2107724398374557,0.5297602772712707,0.2556182414293289,-0.1217492122203111,0.5120185911655426,0.5642300695180893,-0.2116224654018879,0.5144992917776108,0.553864985704422,0.018022991833277,0.5520885785420736,0.8840835889180502,-0.0212349660384158,0.5540051261583964,0.84678848584493,0.3375029663244883,,vertical,lateral
2.93,0.5266106724739075,0.2762182652950287,-0.0816806778311729,0.5561743974685669,0.3489786982536316,-0.2287405729293823,0.551787257194519,0.3494967520236969,0.0679184198379516,0.5443957448005676,0.4695703089237213,-0.2356929630041122,0.5434670448303223,0.4611060917377472,0.1013690456748008,0.5524532198905945,0.5643094778060913,-0.0879878178238868,0.5460713505744934,0.5601286292076111,0.0879351943731308,0.5562576651573181,0.7151365280151367,-0.0479471534490585,0.5526852011680603,0.7075812220573425,0.1972753256559372,0.5318012297153473,0.2558033585548401,-0.1091353677213192,0.5117271244525909,0.5590527355670929,-0.1848362907767295,0.514895036816597,0.5473436415195465,0.021621321036946,0.5521011551221212,0.8842882513999939,-0.0264682155878593,0.5541244347890218,0.847559909025828,0.3028102119763692,,vertical,lateral
2.97,0.5280168056488037,0.2765164971351623,-0.0812409594655036,0.557543933391571,0.3494895100593567,-0.2299527376890182,0.552119791507721,0.3501371443271637,0.0692941844463348,0.5432897806167603,0.469266802072525,-0.2384216785430908,0.5426452159881592,0.4602938592433929,0.1027374416589737,0.5527776479721069,0.5647798776626587,-0.0882035717368125,0.5450150966644287,0.5609167814254761,0.0881562381982803,0.5557612180709839,0.7154713869094849,-0.0504596680402755,0.5511917471885681,0.7087844014167786,0.202075719833374,0.5334371387958526,0.2558959037065506,-0.1089688774198293,0.5106863677501678,0.5550230294466019,-0.18891666457057,0.512926459312439,0.5449770241975784,0.0218374675023369,0.5521061420440674,0.8845163583755493,-0.031381866429001,0.5537967880566915,0.8473666906356812,0.3182242711385091,,vertical,lateral
3.0,0.5298449397087097,0.2774488627910614,-0.0721475854516029,0.5582026243209839,0.3498072624206543,-0.2228929698467254,0.553931713104248,0.3505193293094635,0.0757144093513488,0.542610228061676,0.4690669775009155,-0.2275008410215377,0.5427098274230957,0.4597070813179016,0.1083880439400672,0.5518307685852051,0.5650609731674194,-0.0881013572216034,0.5452234148979187,0.5613949298858643,0.0880462750792503,0.5559352040290833,0.7169904112815857,-0.0487342663109302,0.5506983995437622,0.7127984762191772,0.1725793182849884,0.5351033210754395,0.2565239250659942,-0.1002246800810098,0.51022969186306,0.5520891547203064,-0.1698005571961403,0.5144574046134949,0.5446771085262299,0.0296385318506509,0.5523367722829183,0.8845597306887308,-0.0236432049423456,0.5538013180096945,0.8519368370374044,0.2585726529359817,,vertical,lateral
3.03,0.5311259627342224,0.277798056602478,-0.0702790468931198,0.5588601231575012,0.3499161601066589,-0.2229226976633072,0.5551762580871582,0.350215882062912,0.077832780778408,0.5423925518989563,0.4667712152004242,-0.2276661396026611,0.5432582497596741,0.4563178420066833,0.1116964593529701,0.5505436062812805,0.5666900873184204,-0.0882546380162239,0.5450807809829712,0.5627183318138123,0.0882015228271484,0.5559945106506348,0.7205743789672852,-0.0379243195056915,0.5504637956619263,0.7139081954956055,0.1791323721408844,0.5364556670188904,0.256663578748703,-0.0988544711843133,0.5105609446763992,0.5488890260457993,-0.1670966818928718,0.5158454179763794,0.5418105274438858,0.0330101759172976,0.5523797472318014,0.8854367931683859,-0.0026130440334479,0.5543635884920756,0.852023164431254,0.2805389761924743,,vertical,lateral
3.07,0.5322269797325134,0.2775947153568268,-0.0652741566300392,0.5584948062896729,0.350161999464035,-0.218432530760765,0.5563849806785583,0.3503284752368927,0.0826492384076118,0.542346715927124,0.4650547206401825,-0.223408967256546,0.5441749095916748,0.4553349316120147,0.1175484284758567,0.5493770837783813,0.5666723251342773,-0.0883601754903793,0.5455586314201355,0.5628238916397095,0.088309422135353,0.5556119680404663,0.7204350829124451,-0.0394562967121601,0.550040066242218,0.7133634686470032,0.1802554279565811,0.5374673008918762,0.2562221899628639,-0.0938540080562233,0.5110024511814117,0.545627549290657,-0.1624616235494613,0.5166705846786499,0.5387661010026932,0.0396372196264565,0.552422563234965,0.8851688305536906,-0.0059308788428703,0.554339607556661,0.8521473407745361,0.2824092904726664,,vertical,lateral
3.1,0.5328300595283508,0.2773544192314148,-0.0645479410886764,0.5583630204200745,0.3506944477558136,-0.2175826430320739,0.5572675466537476,0.3504662811756134,0.0839143618941307,0.5420352816581726,0.4654505550861358,-0.2231862545013427,0.5449472665786743,0.4556249380111694,0.1192687228322029,0.5488188862800598,0.5667721629142761,-0.0883921757340431,0.5457844138145447,0.5629560947418213,0.0883423686027526,0.555645227432251,0.7203536629676819,-0.0478698275983333,0.549964427947998,0.7132500410079956,0.1800052374601364,0.5381072998046875,0.2560620039701461,-0.0930053943768143,0.5111891627311707,0.547394409775734,-0.162495270371437,0.5171097815036774,0.5396371632814407,0.0426613339222967,0.5524240930875143,0.8853439291318258,-0.02568418464701,0.5542416572570801,0.8530287345250448,0.2773206233978271,,vertical,lateral
3.13,0.53333580493927,0.2772806286811828,-0.064777635037899,0.5584309697151184,0.3515843749046325,-0.2166833877563476,0.5572465062141418,0.3505988419055938,0.0836930200457573,0.5419327616691589,0.4653597474098205,-0.2217716425657272,0.5453766584396362,0.4555959701538086,0.1184112355113029,0.5483307242393494,0.5669361352920532,-0.0884496197104454,0.5454278588294983,0.563027560710907,0.0884015411138534,0.5556256175041199,0.7205041646957397,-0.0522112436592578,0.549930989742279,0.7135628461837769,0.1801352351903915,0.538653576374054,0.2559235394001007,-0.0930517649278044,0.5114729702472687,0.5483770370483398,-0.1595867089927196,0.5179308354854584,0.539278969168663,0.0438434709794819,0.5522566437721252,0.8856620589892069,-0.0316680654262503,0.5539645949999491,0.8538656433423361,0.2768624822298686,,vertical,lateral
3.17,0.5335819125175476,0.2769827842712402,-0.0628367066383361,0.5585763454437256,0.3516632914543152,-0.2143029272556305,0.5572521686553955,0.3506421744823456,0.0852398499846458,0.5419889688491821,0.4650005400180816,-0.22046560049057,0.5456402897834778,0.4554815590381622,0.118745669722557,0.5480321049690247,0.566883385181427,-0.0886185467243194,0.5454772114753723,0.5629611611366272,0.088569089770317,0.5553872585296631,0.7201807498931885,-0.0603180564939975,0.5500999093055725,0.7135269045829773,0.1812495440244674,0.5388748705387115,0.2555849373340607,-0.0909747985191643,0.5118292719125748,0.549390897154808,-0.1607741266489029,0.5189312398433685,0.5391257256269455,0.0443094661459326,0.5522098342577616,0.8862520456314087,-0.0476410506914059,0.5538347363471985,0.854469895362854,0.2778688073158264,,vertical,lateral
3.2,0.5336121320724487,0.2772461175918579,-0.0626275390386581,0.5588470101356506,0.3519366085529327,-0.2128330767154693,0.5567623376846313,0.3507144749164581,0.0850426778197288,0.5420712828636169,0.4650286436080932,-0.2202189862728119,0.5456591248512268,0.4556263983249664,0.1181967556476593,0.5480793714523315,0.5668286681175232,-0.0886440351605415,0.5451340675354004,0.5629186034202576,0.088594727218151,0.5548559427261353,0.7199689149856567,-0.0662655457854271,0.5497697591781616,0.7134103775024414,0.1811382472515106,0.5389782845973968,0.2557580798864364,-0.0905582109466195,0.5123264640569687,0.5502645075321198,-0.1633648015558719,0.5194098949432373,0.5393906235694885,0.0435487776994705,0.5521118839581808,0.8863834540049235,-0.0603944721321264,0.5535592039426168,0.8550175229708353,0.2755499184131622,,vertical,lateral
3.23,0.5337748527526855,0.2775510847568512,-0.0628504678606987,0.5590883493423462,0.3520343899726867,-0.211148977279663,0.5565462112426758,0.3507729470729828,0.0845863670110702,0.5423116683959961,0.4650843739509582,-0.2192687690258026,0.5457086563110352,0.4557720124721527,0.1176673248410224,0.5483347177505493,0.5666989684104919,-0.0886800214648246,0.5449894070625305,0.5628015995025635,0.0886308476328849,0.5545191764831543,0.719592809677124,-0.0654074102640152,0.5496660470962524,0.7132434248924255,0.1807196885347366,0.5390448451042176,0.2559796273708343,-0.0906545078381896,0.51250359416008,0.5500157326459885,-0.1635270491242408,0.5194131284952164,0.5389464348554611,0.0423005786724388,0.5518430471420288,0.8863335053126017,-0.0586914705733458,0.5529782374699911,0.8550752997398376,0.2756634553273518,,vertical,lateral
3.27,0.5337445139884949,0.2773049473762512,-0.0617314614355564,0.5591238737106323,0.3521179556846618,-0.210208460688591,0.5563678741455078,0.3507738709449768,0.084793210029602,0.5426817536354065,0.465016633272171,-0.2178070843219757,0.5457932353019714,0.4558270573616028,0.1177719011902809,0.5485294461250305,0.5665838122367859,-0.0887076184153556,0.5448958277702332,0.5626797080039978,0.088659182190895,0.5541048049926758,0.7191957831382751,-0.0626713559031486,0.5494064688682556,0.712490975856781,0.1810579001903534,0.5390410959720612,0.2558652132749557,-0.0894559992477297,0.5125953257083893,0.5493153482675552,-0.161194946616888,0.5193900167942047,0.5384420901536942,0.0418848637491464,0.5517363945643107,0.886151929696401,-0.0514845761160055,0.5525503158569336,0.8541810313860575,0.2776126861572265,,vertical,lateral
3.3,0.533636212348938,0.2766190469264984,-0.0606729835271835,0.5589984059333801,0.3521924316883087,-0.2107246667146682,0.5563478469848633,0.3507324755191803,0.0864778533577919,0.5431288480758667,0.4650101065635681,-0.2185660898685455,0.5458918809890747,0.4558928608894348,0.1199359744787216,0.5486892461776733,0.5665544867515564,-0.0888780206441879,0.5449624061584473,0.5626610517501831,0.0888301283121109,0.5536791086196899,0.7189908623695374,-0.0618489421904087,0.5492655634880066,0.711861252784729,0.1824165731668472,0.538979172706604,0.2554931461811066,-0.088374263420701,0.5126742869615555,0.549185112118721,-0.1612140648066997,0.5194970667362213,0.5381944924592972,0.043888927437365,0.551617423693339,0.8861156503359476,-0.0511238469431797,0.5524811148643494,0.8539354999860128,0.2804135382175445,,vertical,lateral
3.33,0.5335416793823242,0.2762961983680725,-0.0611251704394817,0.558910608291626,0.3521907031536102,-0.2110781371593475,0.5562098026275635,0.3506678342819214,0.086395651102066,0.5433762669563293,0.4650071859359741,-0.2180068790912628,0.5458835363388062,0.4557964205741882,0.119814932346344,0.5487732291221619,0.5665234327316284,-0.0889790877699852,0.5449258089065552,0.5626342296600342,0.0889324620366096,0.5534042716026306,0.7189708948135376,-0.0612417757511138,0.5491110682487488,0.7116047143936157,0.1830359548330307,0.5389037907123566,0.2553105697035789,-0.0887501303106546,0.5129912346601486,0.5488075017929077,-0.1576755419373512,0.519601970911026,0.5372652858495712,0.0437773456797003,0.5514878630638123,0.8861793677012125,-0.0505315760771433,0.5524250070254008,0.8538515766461691,0.2824060221513112,,vertical,lateral
3.37,0.5333635210990906,0.276186853647232,-0.0617030933499336,0.5588260889053345,0.3522172272205353,-0.2117902487516403,0.5561028718948364,0.3505603969097137,0.0860398784279823,0.5435242652893066,0.4649387300014496,-0.2183015048503875,0.5459176301956177,0.4555271565914154,0.1194344311952591,0.5488810539245605,0.5664781928062439,-0.0890910327434539,0.5448940396308899,0.5625874400138855,0.0890428200364112,0.5532827377319336,0.7191513776779175,-0.0573804453015327,0.5489646792411804,0.7115791440010071,0.1835653334856033,0.5387261748313904,0.2552390694618225,-0.0893336952663958,0.5137953758239746,0.5485628694295883,-0.1573939323425293,0.5197649598121643,0.5358419716358185,0.0435196002945303,0.5513908664385477,0.8862695693969727,-0.0445765610784292,0.5523132880528768,0.8539130489031473,0.286468635002772,,vertical,lateral
