segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta,Vista
1.07,0.5137953162193298,0.505811870098114,-0.3471700847148895,0.5503013730049133,0.5432025790214539,-0.1996212899684906,0.4845018982887268,0.5441457629203796,-0.1996631771326065,0.5621907711029053,0.6193435192108154,-0.159189224243164,0.4737559258937835,0.6264258623123169,-0.1778861880302429,0.5335080027580261,0.6506432294845581,-0.0029254013206809,0.4970826804637909,0.6486958265304565,0.0028833232354372,0.5325472354888916,0.744525134563446,-0.1643379479646682,0.5020000338554382,0.7460188269615173,-0.1362080425024032,0.5197546660900116,0.4857643753290176,-0.3549079626798629,0.5556125044822693,0.6973709911108017,-0.2163436636328697,0.4925269857048988,0.7031627893447876,-0.2440701872110366,0.5344577034314474,0.8955130775769552,-0.1881909966468811,0.5056750774383545,0.896260400613149,-0.1428931454817454,sentandose,frontal
1.1,0.5137701630592346,0.5106976628303528,-0.3318699896335602,0.5493552088737488,0.5468760132789612,-0.1921757161617279,0.4843886494636535,0.5493909120559692,-0.1889741420745849,0.560920774936676,0.6234989166259766,-0.1597288995981216,0.4735049903392792,0.631528913974762,-0.1689666956663131,0.5334227085113525,0.6558208465576172,-0.0028911281842738,0.4969972968101501,0.6549773812294006,0.0028625256381928,0.532556414604187,0.7459741830825806,-0.1757020950317382,0.5015534162521362,0.746430516242981,-0.1488176882266998,0.5194436192512513,0.491876345872879,-0.3392250090837478,0.5530567914247513,0.7001314461231232,-0.2229679301381111,0.4936427697539329,0.7056169509887695,-0.2353472076356411,0.5343179305394491,0.896124541759491,-0.1891350448131561,0.5055012206236521,0.8963715632756551,-0.1456083257993062,sentandose,frontal
1.13,0.5136353969573975,0.517073392868042,-0.3324750065803528,0.5483987331390381,0.5533105731010437,-0.1954347640275955,0.4840905666351318,0.5533530712127686,-0.1901576817035675,0.5596482157707214,0.6293862462043762,-0.173048660159111,0.4730280637741089,0.6348912119865417,-0.1679655760526657,0.5329692959785461,0.6590868234634399,-0.0029376023449003,0.4963454008102417,0.6576656699180603,0.0029119942337274,0.5325257182121277,0.7481293082237244,-0.1696841716766357,0.5009881854057312,0.7479677796363831,-0.1343540996313095,0.5191286861896515,0.4982134759426116,-0.3394336879253387,0.5498262941837311,0.7056455761194229,-0.2460386864840984,0.4943461045622825,0.7058450430631638,-0.2353867031633854,0.5337967872619629,0.8959269126256307,-0.1858390718698501,0.5051494836807251,0.8961525956789652,-0.1369220614433288,sentandose,frontal
1.17,0.5130521059036255,0.5188325643539429,-0.3105033040046692,0.5477994084358215,0.5579136610031128,-0.1796415299177169,0.4835203289985657,0.5552111864089966,-0.1783268451690673,0.5584146976470947,0.6335852742195129,-0.1675623804330825,0.4720399677753448,0.6350633502006531,-0.1653341799974441,0.5329206585884094,0.661359429359436,-0.0010275144595652,0.4958320260047912,0.6596781015396118,0.0010262797586619,0.53270423412323,0.747941792011261,-0.1841182857751846,0.50089430809021,0.748076856136322,-0.1583011597394943,0.5187182426452637,0.5011636227369308,-0.3158695042133331,0.5469090938568115,0.7067561000585556,-0.2458944842219352,0.4949124678969383,0.703921914100647,-0.2370991297066211,0.5332935849825541,0.8957799673080444,-0.1922016988197962,0.5051366984844208,0.8950927456219991,-0.1583473831415176,sentandose,frontal
1.2,0.5120491981506348,0.5193057656288147,-0.287872850894928,0.5472866892814636,0.561072051525116,-0.1642486751079559,0.4833002984523773,0.556097149848938,-0.1598590165376663,0.5569895505905151,0.637273371219635,-0.1504440456628799,0.4714754223823547,0.6356388926506042,-0.1495175510644912,0.5326142907142639,0.6630655527114868,-0.0009635016322135,0.4957055747509002,0.6630293130874634,0.0009694001055322,0.5326873660087585,0.7477045059204102,-0.1914745569229126,0.5002331733703613,0.746917724609375,-0.1607584357261657,0.5180938482284546,0.50174181163311,-0.2924915790557861,0.5440696328878403,0.7063369452953339,-0.2274567633867263,0.4951184168457985,0.7021598070859909,-0.2276067622005939,0.5329595804214478,0.8956905404726664,-0.1937923083702723,0.5051836868127187,0.893350879351298,-0.1567766120036443,sentandose,frontal
1.23,0.5109052658081055,0.5172649621963501,-0.2208003401756286,0.5464515089988708,0.5604953765869141,-0.1072234362363815,0.4831149578094482,0.5565475821495056,-0.1076528504490852,0.5561152696609497,0.6386306881904602,-0.0934827849268913,0.471353530883789,0.6370225548744202,-0.1007789745926857,0.5322979688644409,0.6683732867240906,-0.0003009509237017,0.4956578910350799,0.6693991422653198,0.0003271558089181,0.5326648950576782,0.745619535446167,-0.2020256966352462,0.4999013245105743,0.7448659539222717,-0.174076959490776,0.5173012375831604,0.5005531787872315,-0.2235496923327446,0.541606530547142,0.7060688138008118,-0.1708273962140083,0.4953283742070198,0.7009701132774353,-0.1802023351192474,0.5322872797648112,0.8960262338320414,-0.2015640983978907,0.5056216716766357,0.8915124535560608,-0.1709554592768351,sentandose,frontal
1.27,0.510855495929718,0.5148512721061707,-0.1729102879762649,0.5456775426864624,0.5593515038490295,-0.0588114745914936,0.4830124378204345,0.5548617839813232,-0.0636394023895263,0.5545448660850525,0.6391182541847229,-0.0672356262803077,0.4714113175868988,0.6340609788894653,-0.0720105022192001,0.5313906669616699,0.6731264591217041,,0.4954381883144378,0.6737478971481323,,0.5323684811592102,0.7402696013450623,-0.2150969952344894,0.4998821020126343,0.7417306303977966,-0.1857351660728454,0.5171610474586487,0.4969674974679947,-0.1736718535423279,0.5393809825181961,0.7037689089775085,-0.1764181405305862,0.4952205345034599,0.6992776393890381,-0.1737549789249897,0.5310925245285034,0.8958358565966288,-0.2218720565239588,0.5060268044471741,0.8918254375457764,-0.1944506019353866,sentandose,frontal
1.3,0.51064532995224,0.5102806687355042,-0.1751767694950103,0.5445120334625244,0.5556384921073914,-0.0588642694056034,0.482976883649826,0.5510880351066589,-0.0677682012319564,0.5536420941352844,0.6347782015800476,-0.0621559470891952,0.4714460074901581,0.6307647824287415,-0.0770275965332984,0.5309376120567322,0.6727198362350464,0.0015641653444617,0.4954627156257629,0.6732066869735718,-0.0014562983997166,0.5320863723754883,0.7379295825958252,-0.2240075021982193,0.4995627403259277,0.7387276887893677,-0.1901274770498275,0.5168464481830597,0.4924959450960159,-0.1762311369180679,0.5389907211065292,0.7026035189628601,-0.1699362769722938,0.4956499561667442,0.6961219608783722,-0.1778912506997585,0.5289504726727804,0.8967472910881042,-0.2160943945248921,0.5064891576766968,0.8926257093747457,-0.1873927215735117,sentandose,frontal
1.33,0.5103373527526855,0.5049871206283569,-0.1759442239999771,0.5444180965423584,0.553630530834198,-0.052843052893877,0.4829851686954498,0.5504535436630249,-0.0630925297737121,0.5531173944473267,0.6319364309310913,-0.0661367550492286,0.4712361097335815,0.6279750466346741,-0.0840279385447502,0.5306977033615112,0.6729120016098022,0.0024397317320108,0.4955005347728729,0.6736744046211243,-0.0023308908566832,0.5316827297210693,0.7369859218597412,-0.2288307547569275,0.4993141591548919,0.7374362945556641,-0.1988377422094345,0.5164559781551361,0.4892289698123931,-0.1765304617583751,0.5388260781764984,0.6974838972091675,-0.1856684349477291,0.4954227283596992,0.6905844211578369,-0.1949608661234378,0.527550200621287,0.8969854712486267,-0.2064908842245737,0.5066454807917277,0.8954673210779825,-0.1943208177884419,sentandose,frontal
1.37,0.5101059675216675,0.495610773563385,-0.1623714715242386,0.5443803071975708,0.5486326813697815,-0.0419596843421459,0.4828015863895416,0.5450598001480103,-0.0518949106335639,0.5521756410598755,0.6290856003761292,-0.0691932067275047,0.4709015190601349,0.6224926710128784,-0.0837015733122825,0.5302599668502808,0.6721818447113037,0.0035932590253651,0.4954566657543182,0.6725538969039917,-0.0034936426673084,0.5313942432403564,0.7372667789459229,-0.2300352901220321,0.4989506602287292,0.7381699681282043,-0.2005873024463653,0.5160395443439484,0.4811884492635727,-0.161985620111227,0.538537472486496,0.6915814578533173,-0.1947690360248088,0.4952412769198417,0.6870436370372772,-0.2072394862771034,0.5266070564587911,0.8963604768117269,-0.1977663288513819,0.5062687993049622,0.8969828685124716,-0.1906751642624537,sentandose,frontal
1.4,0.5094538927078247,0.489420473575592,-0.1483821272850036,0.5438742637634277,0.5417136549949646,-0.0323790200054645,0.4825675189495086,0.5385961532592773,-0.0413003489375114,0.5510910153388977,0.6216089129447937,-0.0573322959244251,0.470875084400177,0.6169990301132202,-0.0734309554100036,0.5299527645111084,0.6712985634803772,0.0040596444159746,0.4952996671199798,0.6716049909591675,-0.0039678649045526,0.5313534736633301,0.7377380728721619,-0.2293229550123214,0.4986262321472168,0.7381805181503296,-0.2037837952375412,0.5152978003025055,0.4748918294906616,-0.147736482322216,0.5376175791025162,0.6873385310173035,-0.1934908367693424,0.4951135888695717,0.6843789517879486,-0.2051878273487091,0.5265141328175863,0.8948363860448202,-0.1895592163006464,0.5060902635256449,0.8966017961502075,-0.1813408980766932,sentandose,frontal
1.43,0.5089557766914368,0.4868387281894684,-0.1410114020109176,0.5429874658584595,0.5360597372055054,-0.024409856647253,0.4824106693267822,0.5351762175559998,-0.0334841050207614,0.5503271222114563,0.616339921951294,-0.0470645576715469,0.4708362817764282,0.6156953573226929,-0.0652738809585571,0.5293073654174805,0.6718209385871887,0.0042755655013024,0.4948302805423736,0.6719743013381958,-0.0041938568465411,0.5311846733093262,0.7380546927452087,-0.2271141409873962,0.4982697963714599,0.7385708093643188,-0.20198954641819,0.5147299230098724,0.4715571850538254,-0.1403959482908248,0.537000298500061,0.6842948198318481,-0.1811869479715824,0.4951667711138725,0.6831262111663818,-0.1972038187086582,0.5263581871986389,0.8948651353518168,-0.18601988752683,0.5059311389923096,0.8965321183204651,-0.1787386784950892,sentandose,frontal
1.47,0.5081338286399841,0.4855410754680633,-0.133251816034317,0.5420713424682617,0.5332009196281433,-0.0192963313311338,0.4821047484874725,0.533399224281311,-0.0269016362726688,0.550186038017273,0.6142519116401672,-0.0362011045217514,0.4707036018371582,0.6150587797164917,-0.0556668415665626,0.5287136435508728,0.6720415353775024,0.0044184364378452,0.4942628443241119,0.6723323464393616,-0.0043396884575486,0.5311415791511536,0.7376735210418701,-0.2258101552724838,0.4982548952102661,0.7383537888526917,-0.196035549044609,0.5138891696929931,0.4699353456497192,-0.1329977191984653,0.5358380079269409,0.6815614551305771,-0.1648290678858757,0.4952063933014869,0.6812834441661835,-0.1859681122004985,0.5259688099225363,0.8942444920539856,-0.1779497762521108,0.5057897965113322,0.8962493936220804,-0.1727913965781529,sentandose,frontal
1.5,0.507274329662323,0.484290212392807,-0.1310232430696487,0.5412291884422302,0.5315784811973572,-0.0199694130569696,0.4817050397396087,0.5326288938522339,-0.0275984145700931,0.5501526594161987,0.6118939518928528,-0.0348767861723899,0.4707134664058685,0.6153256893157959,-0.052223578095436,0.5283395051956177,0.6711991429328918,0.004469865001738,0.4940681755542755,0.6718381643295288,-0.0043930076062679,0.5308736562728882,0.7365210652351379,-0.2224845290184021,0.498084545135498,0.7385679483413696,-0.1892823278903961,0.5129836797714233,0.4684347450733185,-0.1306854799389839,0.5346652269363403,0.6793448477983475,-0.1585823111236095,0.4953372776508331,0.6806575059890747,-0.1753336489200592,0.5258934696515402,0.8939722975095113,-0.1782745669285456,0.5057125290234884,0.8960601687431335,-0.170512725909551,sentandose,frontal
1.53,0.5067534446716309,0.4837413728237152,-0.13582743704319,0.5407441854476929,0.5306403636932373,-0.0233458522707223,0.4815552532672882,0.5325354337692261,-0.0302930194884538,0.549993634223938,0.6107631325721741,-0.039654966443777,0.4707015454769134,0.615551233291626,-0.0553139373660087,0.528350293636322,0.6706189513206482,0.0044196001254022,0.4940618574619293,0.6711503267288208,-0.0043444302864372,0.5305981040000916,0.7357462048530579,-0.2226366549730301,0.4977252185344696,0.7387209534645081,-0.1879848688840866,0.5123962223529815,0.4675676345825195,-0.135709024220705,0.5335536003112793,0.6772041618824005,-0.1642807610332965,0.4953520148992538,0.6800928562879562,-0.178610511124134,0.5257136424382528,0.8936619361241659,-0.1785702009995778,0.5054404139518738,0.8955541849136353,-0.1693359663089116,sentandose,frontal
1.57,0.5064440965652466,0.4833121299743652,-0.1393264383077621,0.5403690934181213,0.529745876789093,-0.0289569683372974,0.4815259277820587,0.5324882864952087,-0.0362490229308605,0.5497174859046936,0.6095036864280701,-0.0412456281483173,0.4707134664058685,0.6157105565071106,-0.0590878464281559,0.5283961296081543,0.6699381470680237,0.004544177558273,0.4940709471702575,0.670527458190918,-0.0044744182378053,0.5306034684181213,0.7359474897384644,-0.2195833027362823,0.4974125921726227,0.7395575046539307,-0.179590031504631,0.5119791775941849,0.4670627981424332,-0.1394331485033035,0.5331489145755768,0.6763307601213455,-0.1591402776539325,0.4953078255057335,0.6792142540216446,-0.1771105416119098,0.5256214539210001,0.8934894402821859,-0.1765124201774597,0.5052046775817871,0.8956383665402731,-0.1597907642523447,sentandose,frontal
1.6,0.5063250064849854,0.4830947518348694,-0.1303575485944748,0.5401133894920349,0.5288838148117065,-0.0195931307971477,0.4814203679561615,0.5324302911758423,-0.0271763950586318,0.5489436984062195,0.6087349057197571,-0.0356432385742664,0.4712289869785309,0.6157128810882568,-0.0529902689158916,0.528339684009552,0.6697189211845398,0.0045549185015261,0.4940999448299408,0.670430064201355,-0.0044816080480813,0.5305972099304199,0.7356923222541809,-0.2201747149229049,0.4969191253185272,0.7398918271064758,-0.1788833141326904,0.5116800904273987,0.4667034924030304,-0.1301837369799613,0.5321489721536636,0.674025148153305,-0.1594004146754741,0.4951255246996879,0.678735762834549,-0.1766605488955974,0.5254732569058737,0.8935501376787821,-0.1801313360532125,0.5049362977345785,0.8958948055903116,-0.1610636462767919,sentandose,frontal
1.63,0.5061584115028381,0.4827755689620971,-0.1244984865188598,0.5397471189498901,0.5282371640205383,-0.0128291584551334,0.4812937080860138,0.5324152708053589,-0.0189378913491964,0.5481289625167847,0.6079320311546326,-0.0372310616075992,0.4725307822227478,0.6156091690063477,-0.0501962825655937,0.5283551216125488,0.6694539785385132,0.0044777784496545,0.4940807521343231,0.6702873110771179,-0.0044046347029507,0.5306100845336914,0.7358076572418213,-0.2216169834136963,0.4964870512485504,0.7400128841400146,-0.1842780858278274,0.5113499134778976,0.4662778794765472,-0.1237104624509811,0.5309136509895325,0.6718328893184662,-0.1633168905973434,0.4949601888656616,0.6784103512763977,-0.1809938736259937,0.5251774986584982,0.8931721250216166,-0.1768372704585393,0.5046929319699606,0.896048883597056,-0.1620059609413147,sentandose,frontal
1.67,0.5059192180633545,0.4825992286205292,-0.1242239102721214,0.5394287705421448,0.5279054045677185,-0.012534731067717,0.4811406433582306,0.5323143005371094,-0.0180462673306465,0.5477213859558105,0.6073587536811829,-0.0386431738734245,0.4738108813762665,0.615300178527832,-0.0494748465716838,0.5283252596855164,0.6690883040428162,0.0044391672126948,0.4939869344234466,0.6695381999015808,-0.0043586990796029,0.5306606292724609,0.7363024353981018,-0.220618188381195,0.4960675835609436,0.7399559617042542,-0.18667733669281,0.510981622338295,0.4660218596458435,-0.1236692570149898,0.5300953835248947,0.6703774183988571,-0.1693413965404033,0.4947652071714401,0.6776601076126099,-0.1825457662343979,0.5250980257987976,0.8930252989133199,-0.1764502823352813,0.504514733950297,0.896054228146871,-0.1643339097499847,sentandose,frontal
1.7,0.5057001113891602,0.4825304448604584,-0.1136879622936248,0.5392360091209412,0.5274521112442017,-0.0046441787853837,0.4810382425785064,0.5321860909461975,-0.0096737127751111,0.5474231839179993,0.6064950227737427,-0.0349693819880485,0.4748080968856811,0.6150065064430237,-0.0420843660831451,0.5282789468765259,0.6688479781150818,0.0043484647758305,0.4937546253204345,0.6687797904014587,-0.0042526773177087,0.5306658744812012,0.7364608645439148,-0.2197023183107376,0.4958223402500152,0.7394164204597473,-0.1861537247896194,0.5107195794582366,0.4659160703420639,-0.1130926601588726,0.529200866818428,0.669303685426712,-0.1712676659226417,0.4947404712438583,0.6774844229221344,-0.1794004626572132,0.5250252683957418,0.8928960164388021,-0.1766668558120727,0.5042210022608439,0.896094540754954,-0.1670824736356735,sentandose,frontal
1.73,0.5054600238800049,0.4826679229736328,-0.1151361316442489,0.5390542149543762,0.5274918675422668,-0.0066580716520547,0.4809722900390625,0.5321710705757141,-0.0107077257707715,0.5472409725189209,0.6065916419029236,-0.0364367738366127,0.4755659401416778,0.6145244240760803,-0.0424540974199771,0.5282524228096008,0.6687778830528259,0.0042491122148931,0.4937061071395874,0.6684954762458801,-0.0041465032845735,0.5306541323661804,0.7390546202659607,-0.2171097695827484,0.495395690202713,0.7395785450935364,-0.1863716393709182,0.5104610949754715,0.4660425871610641,-0.1145467303693294,0.5288726389408112,0.6686143726110458,-0.1739647611975669,0.4946692958474159,0.6772804856300354,-0.1802674978971481,0.5249462922414144,0.8927080829938253,-0.1695279479026794,0.5040809710820516,0.8960974216461182,-0.1655476888020833,sentandose,frontal
1.77,0.5052869319915771,0.4828551709651947,-0.1061785146594047,0.5389243960380554,0.5277084112167358,-0.0014881273964419,0.4809085428714752,0.5321999788284302,-0.0057016499340534,0.547137439250946,0.6067867279052734,-0.0322179272770881,0.4762474298477173,0.6145400404930115,-0.0388376004993915,0.528248131275177,0.6689289808273315,0.0041299350559711,0.4936989247798919,0.6684911847114563,-0.0040178662165999,0.5306562185287476,0.741581380367279,-0.2155977487564087,0.4950882494449615,0.740085244178772,-0.1872654110193252,0.5102991074323654,0.4662375956773757,-0.1053530346602201,0.5289188325405121,0.6685501337051392,-0.1718353107571602,0.4948128685355186,0.6772572845220566,-0.1763638369739055,0.5248629450798035,0.8927334547042847,-0.168273463845253,0.5040465990702311,0.8962521354357401,-0.1654342611630757,sentandose,frontal
1.8,0.5051646828651428,0.4828869998455047,-0.1132643520832061,0.5387871861457825,0.5277420282363892,-0.0073130326345562,0.4808570444583893,0.5325180888175964,-0.0124931372702121,0.5471100211143494,0.6070224642753601,-0.0359316319227218,0.4765798151493072,0.6145802736282349,-0.0434755124151706,0.5281827449798584,0.6692811250686646,0.0041213571093976,0.4936788082122803,0.6687185764312744,-0.0040048155933618,0.5305825471878052,0.7417473196983337,-0.2156036645174026,0.4949826300144195,0.7401005625724792,-0.1895098984241485,0.5101921558380127,0.4662893265485763,-0.1124224569648504,0.5288058519363403,0.6691547632217407,-0.1725211180746555,0.4951740950345993,0.6773854196071625,-0.1763413734734058,0.5248187383015951,0.8927386403083801,-0.1688983937104543,0.5039398272832235,0.896269679069519,-0.1691582451264063,sentandose,frontal
1.83,0.5050498247146606,0.4837903380393982,-0.120231419801712,0.5386247634887695,0.52836012840271,-0.0118506019935011,0.4808019697666168,0.5330363512039185,-0.0169370174407959,0.5471281409263611,0.6071909666061401,-0.0387456007301807,0.4766776859760284,0.6146108508110046,-0.0454725436866283,0.5281228423118591,0.6692175269126892,0.0040820091962814,0.4936572015285492,0.6686617732048035,-0.0039678309112787,0.5304311513900757,0.7422743439674377,-0.2121816128492355,0.4948512017726898,0.7403326034545898,-0.1889705657958984,0.5100636154413223,0.4671239644289017,-0.1196194026619195,0.5290121585130692,0.6694543808698654,-0.1768720597028732,0.4955902099609375,0.6774801015853882,-0.177575584501028,0.5248447259267172,0.8930848240852356,-0.1792518347501754,0.5039500792821249,0.896376371383667,-0.1739482879638672,sentandose,frontal
1.87,0.5049439668655396,0.48514524102211,-0.119998499751091,0.5385487675666809,0.529071569442749,-0.0114425076171755,0.480777382850647,0.5336927175521851,-0.017884150147438,0.5471552610397339,0.6072990298271179,-0.0392625257372856,0.4766955077648163,0.614633321762085,-0.0474514476954937,0.52811598777771,0.6691749691963196,0.0040559922344982,0.4936327040195465,0.6686165928840637,-0.0039429957978427,0.5301505327224731,0.7419251799583435,-0.212220162153244,0.494859516620636,0.7400224804878235,-0.1865163445472717,0.5098776072263718,0.4682360112667084,-0.1191565193235874,0.5292330384254456,0.669777512550354,-0.175203900784254,0.4957178607583046,0.6775432080030441,-0.1780517138540744,0.5248726010322571,0.893632968266805,-0.1957147121429443,0.5039580464363098,0.8966134786605835,-0.1820326348145803,sentandose,frontal
1.9,0.5048543214797974,0.4858506321907043,-0.1219946816563606,0.5384941697120667,0.5297209620475769,-0.0127342268824577,0.4807640016078949,0.5342304110527039,-0.0180561337620019,0.5471463799476624,0.6075311303138733,-0.0401283875107765,0.476637601852417,0.6146507859230042,-0.0516295582056045,0.5281100273132324,0.6691707372665405,0.0040320404805243,0.4936266541481018,0.6686037182807922,-0.0039217439480125,0.5299851298332214,0.7417790293693542,-0.2146963775157928,0.4948635697364807,0.7399957776069641,-0.1869942098855972,0.509735569357872,0.4688811928033828,-0.121180685609579,0.5293716490268707,0.6699592620134354,-0.1750478781759739,0.4958600625395775,0.6775849759578705,-0.1793207935988903,0.5248756806055704,0.893731693426768,-0.1927754382292429,0.5039335290590922,0.8969107866287231,-0.1813470323880513,sentandose,frontal
1.93,0.5046994686126709,0.4859940409660339,-0.1212576180696487,0.5384007692337036,0.5301187038421631,-0.0136737823486328,0.4807333350181579,0.5347108840942383,-0.0193326324224472,0.547113835811615,0.607674241065979,-0.0402852110564708,0.4765665233135223,0.6146627068519592,-0.0522366091609001,0.5281066298484802,0.6693207621574402,0.0040240553207695,0.4936329126358032,0.6687850952148438,-0.0039132512174546,0.5299695134162903,0.7416976094245911,-0.2180846184492111,0.4947932958602905,0.7400066256523132,-0.190176635980606,0.5095773875713349,0.469138303399086,-0.1201837580651044,0.5294661223888397,0.6700934767723083,-0.1743019632995128,0.4959627017378807,0.6776374727487564,-0.1794757954776287,0.524883766969045,0.8938534657160441,-0.1922630916039149,0.5039140979448954,0.8974921107292175,-0.1826061209042867,sentandose,frontal
1.97,0.5045866966247559,0.4859954714775085,-0.1137482747435569,0.5383954048156738,0.5304295420646667,-0.0062456368468701,0.4806818962097168,0.5348061323165894,-0.0124032879248261,0.5469112992286682,0.6076951622962952,-0.0373049452900886,0.4765560626983642,0.6141554117202759,-0.0512165948748588,0.5280854105949402,0.6695432662963867,0.004007822368294,0.4936122298240661,0.6688337326049805,-0.0038982857950031,0.5299816131591797,0.7416450381278992,-0.2207250446081161,0.4946899116039276,0.7398346066474915,-0.1947647333145141,0.5094785064458847,0.4691970258951187,-0.1122748658061027,0.5295326411724091,0.6702168583869934,-0.1710585094988346,0.4958929643034935,0.6767809092998505,-0.1835443899035453,0.5249409278233846,0.89452197154363,-0.2055163333813349,0.5039085547129313,0.8978705207506815,-0.1960862626632054,sentandose,frontal
2.0,0.5045903325080872,0.4859974682331085,-0.1139419749379158,0.5384079813957214,0.5307738780975342,-0.0051234830170869,0.4806541204452514,0.5348374843597412,-0.011564771644771,0.546665608882904,0.6077283620834351,-0.0371248796582222,0.4764610230922699,0.6134055256843567,-0.0513224899768829,0.5280126929283142,0.6697800159454346,0.0039943601004779,0.493497371673584,0.6688615679740906,-0.0038857436738908,0.5300054550170898,0.7419704794883728,-0.2201316952705383,0.49449422955513,0.7401742935180664,-0.1946926862001419,0.50948546230793,0.4692334681749344,-0.1123393677175045,0.5295244455337524,0.6702689528465271,-0.1714068911969661,0.4953635931015014,0.6756971925497055,-0.1889934502542019,0.5249709288279215,0.8948596914609274,-0.2052357643842697,0.503892699877421,0.8981183568636576,-0.1955354064702987,sentandose,frontal
2.03,0.5045686364173889,0.485664963722229,-0.105653241276741,0.5384198427200317,0.5310522317886353,,0.4805746674537658,0.5348215103149414,-0.0057919542305171,0.5463665723800659,0.6081277132034302,-0.0328179821372032,0.4762526154518127,0.6128807663917542,-0.0469000525772571,0.5278881788253784,0.6710895895957947,0.003981398884207,0.4933724701404571,0.669524610042572,-0.0038744669873267,0.5300803780555725,0.7419809699058533,-0.2231224179267883,0.4944258332252502,0.7404874563217163,-0.2013090252876281,0.5094482243061066,0.4691118359565734,-0.1041484534740448,0.5295737832784653,0.6703472435474396,-0.1679977290332317,0.4944289773702621,0.6751733720302582,-0.1877722777426242,0.5249689221382141,0.8949074745178223,-0.201551616191864,0.5039729277292887,0.8980917533238729,-0.1955069104830424,sentandose,frontal
2.07,0.5045154690742493,0.4849437475204468,-0.1031486019492149,0.5384398102760315,0.5312747359275818,0.00177596823778,0.4805046916007995,0.5348106622695923,-0.0033035378437489,0.5461729168891907,0.6085007190704346,-0.0333939604461193,0.4760597944259643,0.6125985980033875,-0.0462563186883926,0.5278211236000061,0.6717956066131592,0.0039667226374149,0.4932337403297424,0.6699777841567993,-0.0038569879252463,0.5300990343093872,0.7415647506713867,-0.227775752544403,0.4943891167640686,0.7407866716384888,-0.2064328342676162,0.5093566387891769,0.4687338769435882,-0.1014118924736976,0.5296934694051743,0.6704447567462921,-0.1686678417026996,0.4938170537352562,0.6749352067708969,-0.188336856663227,0.524968167146047,0.8949349125226339,-0.2034232566754023,0.5039834976196289,0.8979383111000061,-0.1991951415936152,sentandose,frontal
2.1,0.5044262409210205,0.4840604066848755,-0.0988850593566894,0.538446307182312,0.5315411686897278,0.0034730322659015,0.4804393947124481,0.5348101258277893,-0.0013254773803055,0.5460318326950073,0.6087897419929504,-0.0313134416937828,0.4757319986820221,0.6123198866844177,-0.0445035323500633,0.5277320146560669,0.6723962426185608,0.0039413566701114,0.4930885732173919,0.6703914403915405,-0.0038306072819978,0.5301029682159424,0.7416927814483643,-0.2260051369667053,0.4943265318870544,0.7414381504058838,-0.2032026797533035,0.5092389643192291,0.468191522359848,-0.0969167232513427,0.5297206193208694,0.6706555187702179,-0.1650112904608249,0.4936198592185974,0.6747799813747406,-0.1873510032892227,0.5249555905659994,0.8952544728914896,-0.2021791835625966,0.5040313005447388,0.8979267080624899,-0.1962168912092844,sentandose,frontal
2.13,0.5043618679046631,0.4833385050296783,-0.097112238407135,0.538458526134491,0.5316699147224426,0.0043652569875121,0.4803818762302398,0.534805178642273,-0.0002933151554316,0.545924723148346,0.6089308857917786,-0.0299685001373291,0.4755305051803589,0.6121723651885986,-0.0431736409664154,0.5276743769645691,0.6726797819137573,0.0038315069396048,0.4930213987827301,0.6706008911132812,-0.003720071632415,0.530098557472229,0.7416618466377258,-0.2260341644287109,0.4942342340946197,0.7417086958885193,-0.2028131484985351,0.5091785073280335,0.4677166908979416,-0.0950087204575538,0.529744416475296,0.6707439720630646,-0.1628728844225406,0.4935423210263252,0.6746693551540375,-0.1850795485079288,0.5249215165774027,0.8953103621800741,-0.2013410031795501,0.5040299892425537,0.8977996706962585,-0.1946841975053151,sentandose,frontal
2.17,0.5043084621429443,0.4826205372810364,-0.0994768515229225,0.5384681820869446,0.531739354133606,0.0023670005612075,0.4803234338760376,0.5348036289215088,-0.0023950769100338,0.5458927750587463,0.609106719493866,-0.0307326857000589,0.4753440022468567,0.6121652722358704,-0.0437877215445041,0.5276681184768677,0.6728578209877014,0.0037777794059365,0.4930202066898346,0.6707908511161804,-0.0036680856719613,0.5300997495651245,0.7416474223136902,-0.2268572151660919,0.4941357970237732,0.7418761849403381,-0.2031200528144836,0.5091343343257904,0.4672592341899871,-0.0973408445715904,0.5297591686248779,0.6709508150815964,-0.1624335572123527,0.4935238659381866,0.674692913889885,-0.1834912002086639,0.5249037941296896,0.8954297105471293,-0.2006842891375223,0.5039996902147929,0.8978010813395182,-0.1938527872165044,sentandose,frontal
